Annual_Income,Sale_Price,Dealer_ID,Customer_ID,Car_ID,Date_ID,Sale_ID
670000,22000,D3,7765,152,240,7765
555000,21000,D4,7766,39,240,7766
613000,21000,D5,7767,387,240,7767
770000,16000,D1,7768,81,240,7768
3750000,14000,D3,7769,399,240,7769
13500,42000,D4,7770,34,240,7770
420000,49000,D12,7771,68,240,7771
1050000,61000,D6,7772,36,240,7772
1199000,53900,D15,7773,177,240,7773
940000,25000,D13,7774,393,240,7774
13500,17000,D19,7775,52,240,7775
740000,42000,D23,7776,360,240,7776
835000,22000,D21,7777,401,240,7777
1010000,45000,D22,7778,519,240,7778
623500,29500,D25,7779,498,240,7779
13500,62000,D24,7780,64,240,7780
442000,22000,D25,7781,65,240,7781
1190000,21000,D26,7782,81,240,7782
1420000,44000,D18,7783,365,240,7783
550000,16000,D28,7784,78,240,7784
736500,57500,D17,7785,494,240,7785
1400000,62000,D9,7786,98,240,7786
447500,69500,D10,7787,99,240,7787
13500,20000,D18,7788,396,240,7788
1000000,28000,D11,7789,70,240,7789
13500,16000,D12,7790,95,240,7790
13500,41000,D8,7791,131,240,7791
13500,11000,D15,7792,114,240,7792
855000,22000,D16,7793,80,240,7793
1210000,22000,D8,7794,491,240,7794
737500,22500,D17,7795,116,240,7795
700000,51000,D21,7796,145,241,7796
13500,29000,D22,7797,389,241,7797
1325000,17500,D23,7798,432,241,7798
770000,69000,D24,7799,430,241,7799
1110000,17000,D25,7800,552,241,7800
380000,26000,D26,7801,686,241,7801
1175000,21500,D27,7802,555,241,7802
1200000,21000,D28,7803,519,241,7803
13500,21000,D17,7804,387,241,7804
1370000,31000,D9,7805,698,241,7805
1433500,18350,D10,7806,351,241,7806
1630000,19000,D18,7807,374,241,7807
13500,43000,D11,7808,462,241,7808
586000,31000,D16,7809,160,241,7809
496000,14000,D8,7810,4,241,7810
1280000,46000,D17,7811,142,241,7811
1635000,16500,D9,7812,95,241,7812
13500,23000,D10,7813,277,241,7813
795000,17000,D18,7814,54,241,7814
470000,18000,D9,7815,221,241,7815
477000,9000,D12,7816,689,241,7816
605000,43000,D14,7817,439,241,7817
610000,33000,D15,7818,211,241,7818
580000,12000,D16,7819,102,241,7819
415000,25000,D8,7820,462,241,7820
1190000,15000,D14,7821,545,241,7821
13500,19000,D8,7822,252,241,7822
357000,85000,D17,7823,256,241,7823
1110000,19000,D9,7824,470,241,7824
430000,11001,D16,7825,616,241,7825
422000,16001,D1,7826,81,241,7826
13500,45001,D3,7827,371,241,7827
1753000,19300,D12,7828,110,241,7828
1340000,21001,D13,7829,81,241,7829
13500,18000,D15,7830,262,241,7830
825000,19000,D16,7831,2,241,7831
1050000,60000,D8,7832,691,241,7832
632000,46000,D1,7833,142,241,7833
13500,60000,D2,7834,179,241,7834
580000,17000,D7,7835,43,241,7835
13500,60000,D13,7836,179,241,7836
1305000,27500,D19,7837,238,241,7837
13500,21000,D20,7838,20,241,7838
402000,29000,D21,7839,223,241,7839
627000,22000,D22,7840,65,241,7840
380000,37000,D23,7841,400,241,7841
631500,13500,D24,7842,183,241,7842
1185000,24500,D25,7843,2,241,7843
1500000,9000,D26,7844,201,241,7844
13500,25000,D3,7845,636,241,7845
1540000,19000,D28,7846,110,241,7846
13500,12000,D17,7847,43,241,7847
2385000,41500,D9,7848,131,241,7848
2300000,46000,D12,7849,82,241,7849
905000,11000,D18,7850,114,241,7850
526500,26500,D11,7851,136,241,7851
13500,19000,D12,7852,417,241,7852
685000,31000,D14,7853,146,241,7853
1800000,32000,D15,7854,24,241,7854
1515000,31500,D16,7855,575,241,7855
1800000,61000,D8,7856,463,241,7856
330000,21000,D1,7857,158,241,7857
1020000,14000,D2,7858,163,241,7858
1250000,12000,D15,7859,489,241,7859
566000,12000,D16,7860,93,241,7860
1360000,22000,D12,7861,373,242,7861
900000,17000,D14,7862,54,242,7862
860000,27000,D15,7863,294,242,7863
1216000,22600,D16,7864,188,242,7864
772500,39500,D8,7865,573,242,7865
1001000,12100,D17,7866,577,242,7866
715000,22000,D9,7867,374,242,7867
801000,45000,D10,7868,145,242,7868
876000,22000,D18,7869,144,242,7869
1720000,45000,D10,7870,571,242,7870
451000,9000,D4,7871,13,242,7871
453350,75350,D5,7872,285,242,7872
895000,11000,D6,7873,527,242,7873
586000,26000,D7,7874,155,242,7874
13500,16000,D13,7875,391,242,7875
875000,22000,D11,7876,133,242,7876
582500,18500,D3,7877,91,242,7877
485000,20000,D4,7878,567,242,7878
660000,25000,D5,7879,73,242,7879
1450000,22001,D22,7880,620,242,7880
13500,19001,D7,7881,97,242,7881
590000,45001,D13,7882,497,242,7882
1250000,22001,D23,7883,595,242,7883
13500,19001,D20,7884,458,242,7884
13500,25000,D19,7885,699,242,7885
1510000,60000,D10,7886,347,242,7886
585000,22000,D21,7887,490,242,7887
3812000,69200,D11,7888,412,242,7888
1450000,17000,D12,7889,307,242,7889
1600000,26000,D14,7890,77,242,7890
1910000,57000,D23,7891,472,242,7891
1755000,12500,D16,7892,404,242,7892
967000,26000,D8,7893,161,242,7893
950000,13000,D17,7894,468,242,7894
1400000,29000,D9,7895,474,242,7895
1450000,37000,D10,7896,410,242,7896
640500,9500,D18,7897,437,242,7897
454000,39000,D11,7898,149,242,7898
13500,21000,D2,7899,22,242,7899
641000,31000,D14,7900,540,242,7900
1155000,22500,D18,7901,80,243,7901
882000,45000,D11,7902,265,243,7902
778000,26000,D20,7903,679,243,7903
510000,22000,D17,7904,490,243,7904
13500,33001,D21,7905,376,243,7905
13500,25001,D22,7906,400,243,7906
606000,16000,D8,7907,330,243,7907
537000,20000,D17,7908,431,243,7908
555000,31000,D15,7909,608,243,7909
291000,27000,D16,7910,140,243,7910
1180000,19000,D12,7911,374,244,7911
13500,45000,D14,7912,519,244,7912
840000,19001,D15,7913,27,244,7913
710000,16001,D16,7914,261,244,7914
1040000,34001,D8,7915,479,244,7915
1550000,34001,D1,7916,444,244,7916
930000,45001,D2,7917,145,244,7917
790000,12001,D3,7918,168,244,7918
1040000,21001,D4,7919,700,244,7919
1020000,12001,D5,7920,340,244,7920
670000,31001,D6,7921,318,244,7921
790000,31000,D22,7922,277,244,7922
514000,69000,D23,7923,430,244,7923
13500,25000,D24,7924,542,244,7924
529000,18000,D25,7925,195,244,7925
484000,18000,D26,7926,195,244,7926
675000,57000,D10,7927,472,244,7927
670000,19000,D28,7928,27,244,7928
1625000,43501,D19,7929,486,244,7929
410000,12000,D9,7930,556,244,7930
1275000,53501,D22,7931,177,244,7931
13500,24000,D18,7932,5,244,7932
1238000,12801,D23,7933,316,244,7933
1260000,29001,D24,7934,498,244,7934
1585000,24501,D26,7935,587,244,7935
396000,22001,D11,7936,133,244,7936
686000,26001,D16,7937,598,244,7937
750000,75001,D26,7938,12,244,7938
1180000,15001,D17,7939,259,244,7939
550000,26001,D9,7940,108,244,7940
13500,21001,D10,7941,522,244,7941
1600000,9001,D18,7942,281,244,7942
795000,22001,D10,7943,595,244,7943
13500,23000,D9,7944,70,244,7944
13500,35000,D16,7945,591,244,7945
13500,36000,D9,7946,366,244,7946
900000,25000,D10,7947,393,244,7947
1500000,18000,D18,7948,366,244,7948
13500,12000,D17,7949,525,244,7949
592000,69000,D12,7950,296,244,7950
900000,27000,D14,7951,238,244,7951
1780000,36000,D15,7952,282,244,7952
1260000,14000,D16,7953,120,244,7953
620000,9000,D8,7954,201,244,7954
993000,25000,D8,7955,544,244,7955
1527500,17750,D1,7956,129,244,7956
950000,25000,D2,7957,542,244,7957
1575000,26500,D3,7958,59,244,7958
508000,14000,D4,7959,222,244,7959
13500,17000,D5,7960,52,244,7960
663000,19000,D3,7961,593,244,7961
13500,20000,D7,7962,266,244,7962
1405000,75500,D20,7963,12,244,7963
950000,35000,D28,7964,591,244,7964
1060000,12000,D20,7965,576,244,7965
1305000,42501,D7,7966,91,245,7966
1235000,16501,D13,7967,228,245,7967
800000,43000,D19,7968,32,245,7968
1120000,62000,D20,7969,98,245,7969
970000,15000,D21,7970,353,245,7970
787500,23500,D22,7971,277,245,7971
1300000,49000,D23,7972,480,245,7972
950000,18000,D24,7973,354,245,7973
1600000,14000,D25,7974,231,245,7974
886000,22000,D26,7975,376,245,7975
1210000,22000,D27,7976,65,245,7976
780000,69000,D28,7977,430,245,7977
13500,13000,D17,7978,222,245,7978
1015000,22500,D9,7979,325,245,7979
1200000,21000,D10,7980,132,245,7980
830000,29000,D18,7981,449,245,7981
1241000,31100,D11,7982,447,245,7982
1255000,34500,D12,7983,434,245,7983
1025000,20500,D14,7984,266,245,7984
1320000,17000,D15,7985,193,245,7985
870000,12000,D16,7986,312,245,7986
13500,26000,D11,7987,178,245,7987
1200000,69000,D12,7988,99,245,7988
1270000,71000,D14,7989,464,245,7989
13500,19000,D15,7990,110,245,7990
650000,32000,D16,7991,508,245,7991
13500,60000,D8,7992,179,245,7992
410000,17000,D17,7993,54,245,7993
13500,27000,D9,7994,294,245,7994
13500,19000,D10,7995,403,245,7995
478000,28000,D18,7996,100,245,7996
743500,12500,D11,7997,110,245,7997
610000,14000,D12,7998,229,245,7998
550000,45001,D8,7999,264,245,7999
440000,12000,D15,8000,102,245,8000
770000,36001,D2,8001,55,245,8001
940000,21001,D8,8002,532,245,8002
1375000,19501,D1,8003,97,245,8003
1525000,19501,D2,8004,252,245,8004
1380000,85001,D3,8005,256,245,8005
2300000,19001,D4,8006,470,245,8006
1220000,16001,D3,8007,286,245,8007
878500,26501,D12,8008,178,245,8008
13500,14001,D14,8009,57,245,8009
3572000,21201,D15,8010,132,245,8010
1428000,18801,D18,8011,221,245,8011
1015000,41500,D8,8012,395,245,8012
13500,22000,D17,8013,401,245,8013
850000,22001,D12,8014,595,245,8014
630000,69001,D10,8015,430,245,8015
13500,60001,D18,8016,179,245,8016
13500,11001,D11,8017,577,245,8017
1700000,39000,D12,8018,534,245,8018
686000,42000,D14,8019,91,245,8019
560000,38000,D15,8020,454,245,8020
765000,85000,D16,8021,223,245,8021
13500,60000,D8,8022,347,245,8022
670000,16000,D1,8023,33,245,8023
13500,69000,D2,8024,430,245,8024
1625000,16500,D3,8025,693,245,8025
1122000,31200,D4,8026,433,245,8026
559000,34000,D5,8027,421,245,8027
1220000,14000,D6,8028,394,245,8028
13500,12000,D1,8029,168,245,8029
600000,31000,D2,8030,447,245,8030
582500,45500,D14,8031,371,245,8031
615000,29000,D4,8032,449,245,8032
13500,31000,D5,8033,450,245,8033
790000,62000,D6,8034,166,245,8034
770000,14000,D7,8035,163,245,8035
1831000,18100,D13,8036,451,245,8036
800000,31000,D19,8037,154,245,8037
381500,17500,D20,8038,11,245,8038
13500,16000,D21,8039,376,245,8039
720000,34000,D15,8040,643,245,8040
13500,22000,D23,8041,235,245,8041
495000,53000,D24,8042,269,245,8042
760000,22000,D25,8043,408,245,8043
1240000,25000,D26,8044,384,245,8044
950000,26000,D27,8045,352,245,8045
470000,38000,D28,8046,258,245,8046
586000,43000,D17,8047,439,245,8047
13500,13000,D9,8048,468,245,8048
706000,13000,D10,8049,428,245,8049
1750000,31000,D21,8050,372,245,8050
2000000,22000,D22,8051,80,245,8051
1837500,22750,D17,8052,595,245,8052
1225000,18500,D24,8053,164,245,8053
13500,21000,D11,8054,280,245,8054
13500,21000,D26,8055,512,245,8055
465000,21000,D27,8056,387,245,8056
800000,12000,D28,8057,43,245,8057
13500,60000,D17,8058,125,245,8058
13500,39000,D9,8059,531,245,8059
1010000,16000,D10,8060,219,245,8060
464000,13000,D18,8061,468,245,8061
13500,24000,D11,8062,607,245,8062
830000,14000,D12,8063,231,245,8063
690000,71000,D14,8064,543,245,8064
780000,31000,D15,8065,3,245,8065
1642000,45200,D15,8066,264,245,8066
2408000,27800,D21,8067,49,245,8067
695000,12000,D17,8068,43,245,8068
13500,14000,D9,8069,74,245,8069
2200000,25000,D10,8070,393,245,8070
13500,22000,D8,8071,308,246,8071
1472500,24250,D17,8072,457,246,8072
640000,19000,D9,8073,97,246,8073
1160000,22000,D10,8074,176,246,8074
1210000,42000,D18,8075,8,246,8075
1306000,39600,D11,8076,420,246,8076
1291000,41100,D12,8077,358,246,8077
1620000,31000,D14,8078,160,246,8078
13500,24000,D15,8079,471,246,8079
645000,18000,D16,8080,17,246,8080
790000,22000,D8,8081,701,246,8081
880000,9000,D1,8082,437,246,8082
13500,22000,D2,8083,435,246,8083
1550000,22000,D6,8084,503,246,8084
361000,27000,D7,8085,332,246,8085
415000,19001,D13,8086,110,246,8086
1150000,23000,D9,8087,234,246,8087
13500,18001,D20,8088,262,246,8088
1225000,19501,D21,8089,2,246,8089
660000,60001,D22,8090,691,246,8090
1020000,46001,D23,8091,142,246,8091
767000,60001,D24,8092,179,246,8092
810000,18001,D25,8093,91,246,8093
725000,20001,D26,8094,567,246,8094
1480000,25001,D27,8095,73,246,8095
13500,27000,D7,8096,333,246,8096
13500,22000,D7,8097,453,246,8097
369000,13000,D13,8098,694,246,8098
525500,37500,D19,8099,3,246,8099
718000,21001,D8,8100,280,246,8100
2400000,25000,D21,8101,26,246,8101
13500,13001,D8,8102,203,246,8102
13500,17000,D23,8103,11,246,8103
655000,22000,D24,8104,217,246,8104
684000,28001,D25,8105,368,246,8105
555000,24001,D1,8106,584,246,8106
1570000,12001,D3,8107,244,246,8107
13500,46001,D28,8108,73,246,8108
1600000,27001,D4,8109,270,246,8109
550000,16000,D18,8110,78,246,8110
456000,20000,D11,8111,414,246,8111
555000,26000,D12,8112,77,246,8112
650000,13000,D14,8113,180,246,8113
1080000,20000,D15,8114,431,246,8114
13500,26000,D16,8115,277,246,8115
725000,71000,D8,8116,423,246,8116
650000,26000,D16,8117,416,246,8117
683000,20000,D9,8118,303,246,8118
13500,24000,D10,8119,222,246,8119
501000,31000,D18,8120,372,246,8120
615000,20000,D11,8121,292,246,8121
1220000,18000,D12,8122,354,246,8122
3000000,11000,D18,8123,114,246,8123
652500,15500,D11,8124,120,246,8124
1520000,62000,D12,8125,702,246,8125
537000,69000,D14,8126,99,246,8126
13500,19000,D15,8127,97,246,8127
1322500,16250,D15,8128,362,246,8128
1855000,45500,D16,8129,371,246,8129
965000,26000,D1,8130,107,246,8130
13500,27000,D2,8131,159,246,8131
13500,12000,D21,8132,244,246,8132
930000,53000,D4,8133,331,246,8133
532000,21000,D26,8134,558,246,8134
13500,16000,D6,8135,5,246,8135
13500,29000,D3,8136,5,247,8136
13500,12000,D4,8137,168,247,8137
13500,14000,D5,8138,151,247,8138
13500,27000,D6,8139,60,247,8139
1560000,16001,D7,8140,219,247,8140
13500,25001,D13,8141,560,247,8141
13500,37001,D19,8142,3,247,8142
1715000,46501,D20,8143,249,247,8143
821000,19001,D17,8144,97,247,8144
13500,45001,D9,8145,497,247,8145
1451000,35100,D20,8146,591,247,8146
13500,19001,D18,8147,458,247,8147
1520000,33001,D11,8148,376,247,8148
2299500,25951,D12,8149,400,247,8149
951000,12001,D14,8150,316,247,8150
499000,25000,D18,8151,660,247,8151
1161000,26101,D5,8152,416,247,8152
680000,18000,D10,8153,24,247,8153
600000,22000,D18,8154,376,247,8154
370000,31000,D11,8155,450,247,8155
612000,19000,D12,8156,27,247,8156
1561000,41100,D14,8157,28,247,8157
390000,29000,D15,8158,5,247,8158
313000,20000,D16,8159,46,247,8159
1150000,53000,D14,8160,269,247,8160
1600000,43000,D1,8161,486,247,8161
1260000,22000,D20,8162,133,247,8162
13500,19000,D8,8163,477,247,8163
1202000,18200,D23,8164,615,247,8164
13500,36000,D2,8165,366,247,8165
1750500,17050,D3,8166,11,247,8166
13500,75000,D4,8167,240,247,8167
13500,26000,D7,8168,59,247,8168
1170000,26000,D13,8169,681,247,8169
13500,27000,D19,8170,703,247,8170
1380000,69000,D20,8171,376,247,8171
1320000,15000,D21,8172,259,247,8172
1320000,60000,D22,8173,125,247,8173
1361501,18150,D23,8174,93,247,8174
13500,29000,D24,8175,247,247,8175
1200000,23001,D21,8176,405,248,8176
1760000,22001,D22,8177,348,248,8177
288000,43001,D23,8178,87,248,8178
948000,21001,D24,8179,201,248,8179
2770000,46001,D25,8180,103,248,8180
1412000,17201,D26,8181,129,248,8181
465000,22000,D27,8182,496,248,8182
975000,61001,D28,8183,507,248,8183
1325000,34501,D17,8184,169,248,8184
750000,19001,D9,8185,377,248,8185
1400000,29001,D10,8186,223,248,8186
1500000,21001,D18,8187,388,248,8187
702000,18000,D11,8188,221,248,8188
1300000,46000,D15,8189,82,248,8189
704000,33000,D4,8190,156,248,8190
830000,22001,D16,8191,558,248,8191
2360000,15001,D10,8192,259,248,8192
960000,69000,D10,8193,490,248,8193
1785000,21501,D11,8194,522,248,8194
1460000,9001,D12,8195,281,248,8195
1000000,57000,D18,8196,472,248,8196
1485000,26501,D15,8197,178,248,8197
1739000,14901,D16,8198,57,248,8198
13500,21001,D8,8199,132,248,8199
13500,22000,D8,8200,401,248,8200
630000,31000,D17,8201,540,248,8201
1675000,31500,D9,8202,608,248,8202
470000,61000,D10,8203,36,248,8203
13500,26000,D18,8204,59,248,8204
640000,18000,D11,8205,78,248,8205
932000,19000,D12,8206,470,248,8206
645000,22000,D14,8207,80,248,8207
1100000,49001,D24,8208,68,248,8208
1497500,44751,D27,8209,365,248,8209
582500,16500,D8,8210,391,248,8210
13500,49000,D1,8211,93,248,8211
13500,24000,D5,8212,222,248,8212
835000,27000,D6,8213,60,248,8213
13500,21000,D7,8214,485,248,8214
640000,18000,D13,8215,91,248,8215
1280000,45000,D19,8216,145,248,8216
2400000,22000,D20,8217,288,248,8217
682000,18000,D21,8218,129,248,8218
2500000,22000,D22,8219,491,248,8219
682000,28000,D23,8220,178,248,8220
600800,26800,D24,8221,15,248,8221
13500,28000,D25,8222,495,248,8222
13500,9000,D26,8223,281,248,8223
1152000,17200,D25,8224,444,248,8224
13500,22000,D9,8225,144,248,8225
990000,24000,D14,8226,587,248,8226
932000,21000,D28,8227,39,248,8227
13500,39000,D17,8228,516,248,8228
13500,25000,D9,8229,636,248,8229
605000,75000,D10,8230,240,248,8230
13500,46000,D10,8231,12,248,8231
13500,36000,D18,8232,55,248,8232
888000,17000,D12,8233,129,248,8233
13500,42000,D14,8234,425,248,8234
750000,10000,D15,8235,40,248,8235
1600000,26000,D11,8236,77,249,8236
616000,21000,D12,8237,419,249,8237
1661000,14100,D14,8238,253,249,8238
1461400,20140,D15,8239,100,249,8239
775000,26000,D16,8240,164,249,8240
1506000,33600,D8,8241,569,249,8241
1670000,10000,D17,8242,88,249,8242
13500,19000,D9,8243,697,249,8243
340000,24000,D10,8244,566,249,8244
13500,39000,D18,8245,531,249,8245
4000000,13000,D11,8246,663,249,8246
899000,22000,D9,8247,144,249,8247
1780000,41001,D2,8248,395,249,8248
1611000,22101,D3,8249,401,249,8249
806000,25000,D8,8250,636,249,8250
1700000,69001,D5,8251,430,249,8251
1280000,60001,D6,8252,179,249,8252
1250000,11001,D7,8253,577,249,8253
1750000,39001,D13,8254,534,249,8254
1175000,42501,D19,8255,91,249,8255
1290000,38001,D20,8256,454,249,8256
1200000,85001,D21,8257,223,249,8257
800000,12001,D17,8258,367,249,8258
1875000,31500,D3,8259,493,249,8259
13500,49000,D4,8260,459,249,8260
13500,15000,D5,8261,106,249,8261
326000,26000,D6,8262,107,249,8262
340000,29000,D7,8263,481,249,8263
2200000,16000,D13,8264,376,249,8264
687500,19500,D19,8265,422,249,8265
540000,44000,D20,8266,127,249,8266
680000,71001,D21,8267,479,249,8267
13500,25001,D22,8268,462,249,8268
920000,19000,D27,8269,376,249,8269
1690000,22000,D28,8270,491,249,8270
1000000,16000,D28,8271,81,249,8271
1180000,69000,D17,8272,490,249,8272
316000,43000,D10,8273,32,249,8273
1600000,22000,D18,8274,217,249,8274
1151000,45100,D11,8275,497,249,8275
518000,34000,D12,8276,421,249,8276
625000,19000,D14,8277,477,249,8277
480000,42000,D15,8278,34,249,8278
1400000,57000,D9,8279,472,249,8279
720000,16000,D16,8280,78,249,8280
3100000,34000,D8,8281,444,249,8281
1850000,12000,D17,8282,556,249,8282
13500,22000,D9,8283,243,249,8283
13500,45000,D10,8284,497,249,8284
13500,21000,D18,8285,39,249,8285
1000000,14000,D11,8286,130,249,8286
13500,31000,D12,8287,585,249,8287
1366000,16600,D11,8288,286,249,8288
990000,39000,D8,8289,472,249,8289
630000,21000,D16,8290,132,249,8290
928000,16000,D12,8291,38,250,8291
761000,25000,D14,8292,384,250,8292
636000,19001,D15,8293,110,250,8293
1625000,27501,D16,8294,551,250,8294
13500,60001,D22,8295,347,250,8295
683000,16001,D23,8296,33,250,8296
13500,69001,D24,8297,430,250,8297
1730000,16001,D25,8298,693,250,8298
13500,18001,D23,8299,129,250,8299
730000,16001,D24,8300,376,250,8300
526000,46001,D25,8301,142,250,8301
1242000,14201,D26,8302,143,250,8302
13500,51000,D8,8303,369,250,8303
1050000,22000,D17,8304,376,250,8304
750000,42000,D9,8305,251,250,8305
835500,69500,D10,8306,376,250,8306
492000,18000,D8,8307,305,250,8307
13500,20000,D1,8308,106,250,8308
2710000,33000,D2,8309,376,250,8309
1768000,51800,D3,8310,369,250,8310
1430000,57001,D8,8311,151,251,8311
836000,16001,D1,8312,336,251,8312
400000,13000,D2,8313,202,251,8313
1170000,36000,D3,8314,249,251,8314
1670000,12000,D4,8315,417,251,8315
1750000,22000,D5,8316,408,251,8316
737000,26000,D6,8317,679,251,8317
13500,18000,D7,8318,195,251,8318
13500,22000,D13,8319,515,251,8319
13500,24001,D19,8320,695,251,8320
1125000,14501,D20,8321,231,251,8321
1351000,25100,D21,8322,417,251,8322
857000,18000,D22,8323,262,251,8323
822500,31500,D23,8324,154,251,8324
560000,43000,D24,8325,99,251,8325
13500,61000,D25,8326,626,251,8326
420000,11000,D26,8327,578,251,8327
13500,28000,D27,8328,100,251,8328
13500,41000,D28,8329,450,251,8329
870000,17000,D17,8330,465,251,8330
645000,33000,D9,8331,311,251,8331
502000,26000,D10,8332,681,251,8332
495000,22000,D18,8333,258,251,8333
660000,17000,D11,8334,444,251,8334
868000,23000,D12,8335,277,251,8335
13500,31001,D26,8336,433,251,8336
1100000,34001,D27,8337,421,251,8337
13500,14001,D28,8338,394,251,8338
1250000,22001,D17,8339,453,251,8339
1246000,13601,D9,8340,694,251,8340
13500,37001,D10,8341,3,251,8341
1065000,53500,D9,8342,177,251,8342
740000,25001,D11,8343,26,251,8343
805000,25000,D10,8344,332,251,8344
1525000,17501,D14,8345,11,251,8345
730000,22001,D15,8346,217,251,8346
830000,28001,D16,8347,368,251,8347
13500,53000,D18,8348,210,251,8348
13500,23000,D11,8349,645,251,8349
1296000,46601,D9,8350,73,251,8350
714000,20001,D17,8351,81,251,8351
950000,45001,D10,8352,264,251,8352
2500000,18001,D10,8353,24,251,8353
13500,22001,D18,8354,376,251,8354
892000,31001,D11,8355,450,251,8355
1655000,19501,D12,8356,27,251,8356
13500,41001,D14,8357,28,251,8357
13500,29001,D15,8358,5,251,8358
2000000,20001,D16,8359,46,251,8359
2150000,22001,D8,8360,401,251,8360
920000,16001,D27,8361,60,251,8361
640000,22000,D28,8362,152,251,8362
1830000,41000,D17,8363,450,251,8363
13500,21000,D9,8364,519,251,8364
13500,26000,D10,8365,153,251,8365
13500,9000,D18,8366,161,251,8366
572500,31500,D11,8367,585,251,8367
625000,21001,D18,8368,630,251,8368
698000,33001,D8,8369,156,251,8369
1425000,16500,D15,8370,38,251,8370
660000,29000,D16,8371,474,251,8371
550000,19000,D8,8372,422,251,8372
1500000,12001,D19,8373,390,251,8373
13500,15000,D9,8374,629,251,8374
531500,45500,D10,8375,517,251,8375
1295000,41500,D18,8376,561,251,8376
13500,13000,D11,8377,468,251,8377
1900000,17000,D12,8378,193,251,8378
595000,46000,D14,8379,104,251,8379
13500,19000,D15,8380,194,251,8380
911000,33000,D16,8381,376,251,8381
900000,54000,D8,8382,118,251,8382
645000,33000,D1,8383,50,251,8383
1000000,38001,D23,8384,90,251,8384
840000,12000,D3,8385,85,251,8385
1740000,26000,D18,8386,161,251,8386
880000,16000,D10,8387,332,251,8387
13500,32000,D12,8388,508,251,8388
751000,31000,D14,8389,403,251,8389
1237500,13750,D15,8390,477,251,8390
13500,69000,D16,8391,99,251,8391
976000,21000,D8,8392,409,251,8392
13500,18000,D1,8393,129,251,8393
1662500,28250,D2,8394,254,251,8394
591000,26000,D3,8395,352,251,8395
650000,20000,D4,8396,292,251,8396
1400000,35000,D5,8397,517,251,8397
515000,42000,D18,8398,82,251,8398
430000,19000,D7,8399,172,251,8399
1011000,33100,D13,8400,466,251,8400
13500,12000,D19,8401,93,251,8401
770000,25000,D20,8402,146,251,8402
830000,45000,D21,8403,517,251,8403
455000,22000,D22,8404,80,251,8404
13500,71000,D23,8405,479,251,8405
510000,43000,D24,8406,439,251,8406
620000,39000,D25,8407,124,251,8407
590000,15000,D26,8408,526,251,8408
470000,25000,D27,8409,69,251,8409
662000,31000,D28,8410,450,251,8410
13500,25000,D4,8411,146,251,8411
3000000,19000,D5,8412,377,251,8412
13500,21000,D6,8413,522,251,8413
13500,19000,D7,8414,564,251,8414
13500,14000,D13,8415,122,251,8415
13500,22000,D19,8416,408,251,8416
1165000,21500,D20,8417,61,251,8417
920000,27000,D21,8418,191,251,8418
13500,36000,D22,8419,562,251,8419
932000,28000,D23,8420,255,251,8420
325000,11000,D24,8421,548,251,8421
1420000,42000,D25,8422,40,251,8422
13500,14000,D26,8423,31,251,8423
811000,12000,D27,8424,60,251,8424
1550000,11000,D28,8425,167,251,8425
801000,27000,D17,8426,703,251,8426
805000,22000,D9,8427,348,251,8427
627000,24000,D10,8428,566,251,8428
510000,75000,D18,8429,285,251,8429
13500,16000,D11,8430,228,251,8430
405000,21000,D12,8431,201,251,8431
505000,22000,D14,8432,546,251,8432
413500,20500,D2,8433,301,251,8433
650000,29000,D5,8434,498,251,8434
795000,18000,D8,8435,164,251,8435
645000,45000,D14,8436,517,252,8436
652000,21000,D15,8437,292,252,8437
13500,21000,D16,8438,553,252,8438
850000,15000,D8,8439,526,252,8439
740000,12001,D17,8440,466,252,8440
570000,43001,D9,8441,324,252,8441
13500,62001,D10,8442,64,252,8442
570500,43501,D18,8443,462,252,8443
575000,19001,D11,8444,172,252,8444
882000,17001,D12,8445,552,252,8445
730000,18001,D14,8446,78,252,8446
670000,17000,D15,8447,704,252,8447
445000,62000,D16,8448,98,252,8448
585000,32000,D8,8449,160,252,8449
13500,43000,D1,8450,439,252,8450
826000,12000,D2,8451,466,252,8451
720000,24000,D3,8452,566,252,8452
13500,27000,D4,8453,294,252,8453
13500,27000,D5,8454,138,252,8454
600000,39000,D6,8455,628,252,8455
610000,46000,D7,8456,104,252,8456
13500,31001,D1,8457,540,252,8457
1680000,31001,D2,8458,608,252,8458
890000,61001,D3,8459,36,252,8459
616000,26001,D4,8460,59,252,8460
632000,18001,D5,8461,78,252,8461
1310000,19001,D6,8462,470,252,8462
1615000,22501,D7,8463,80,252,8463
1875000,31500,D8,8464,509,252,8464
572000,26001,D16,8465,598,252,8465
870000,16001,D20,8466,391,252,8466
717000,49001,D21,8467,93,252,8467
502500,11500,D10,8468,616,252,8468
1200000,31001,D23,8469,493,252,8469
1580000,49001,D24,8470,459,252,8470
535000,15001,D25,8471,106,252,8471
685000,26001,D26,8472,107,252,8472
685000,29001,D27,8473,481,252,8473
725000,16001,D28,8474,376,252,8474
505000,19001,D17,8475,422,252,8475
1300000,44001,D9,8476,127,252,8476
13500,71001,D10,8477,479,252,8477
702500,25500,D4,8478,400,252,8478
960000,34000,D5,8479,169,252,8479
13500,14000,D6,8480,163,252,8480
1670000,13000,D7,8481,214,252,8481
1100000,28000,D13,8482,121,252,8482
1325000,14500,D19,8483,31,252,8483
1800000,31000,D20,8484,698,252,8484
13500,29000,D21,8485,474,252,8485
